"Absolute path" "Relative path" Class
C:\Users\User\ptm-4\dataset\06040.txt ..\random_number_dataset\06040.txt good
C:\Users\User\ptm-4\dataset\05921.txt ..\random_number_dataset\05921.txt good
C:\Users\User\ptm-4\dataset\00807.txt ..\random_number_dataset\00807.txt good
C:\Users\User\ptm-4\dataset\07893.txt ..\random_number_dataset\07893.txt good
C:\Users\User\ptm-4\dataset\02782.txt ..\random_number_dataset\02782.txt good
C:\Users\User\ptm-4\dataset\05010.txt ..\random_number_dataset\05010.txt good
C:\Users\User\ptm-4\dataset\09006.txt ..\random_number_dataset\09006.txt good
C:\Users\User\ptm-4\dataset\07774.txt ..\random_number_dataset\07774.txt good
C:\Users\User\ptm-4\dataset\09933.txt ..\random_number_dataset\09933.txt good
C:\Users\User\ptm-4\dataset\07871.txt ..\random_number_dataset\07871.txt good
C:\Users\User\ptm-4\dataset\06478.txt ..\random_number_dataset\06478.txt good
C:\Users\User\ptm-4\dataset\00656.txt ..\random_number_dataset\00656.txt good
C:\Users\User\ptm-4\dataset\04091.txt ..\random_number_dataset\04091.txt good
C:\Users\User\ptm-4\dataset\04778.txt ..\random_number_dataset\04778.txt good
C:\Users\User\ptm-4\dataset\01582.txt ..\random_number_dataset\01582.txt good
C:\Users\User\ptm-4\dataset\03488.txt ..\random_number_dataset\03488.txt good
C:\Users\User\ptm-4\dataset\01301.txt ..\random_number_dataset\01301.txt good
C:\Users\User\ptm-4\dataset\05331.txt ..\random_number_dataset\05331.txt good
C:\Users\User\ptm-4\dataset\07201.txt ..\random_number_dataset\07201.txt good
C:\Users\User\ptm-4\dataset\07698.txt ..\random_number_dataset\07698.txt good
C:\Users\User\ptm-4\dataset\09691.txt ..\random_number_dataset\09691.txt good
C:\Users\User\ptm-4\dataset\04040.txt ..\random_number_dataset\04040.txt good
C:\Users\User\ptm-4\dataset\06518.txt ..\random_number_dataset\06518.txt good
C:\Users\User\ptm-4\dataset\08579.txt ..\random_number_dataset\08579.txt good
C:\Users\User\ptm-4\dataset\08092.txt ..\random_number_dataset\08092.txt good
C:\Users\User\ptm-4\dataset\03873.txt ..\random_number_dataset\03873.txt good
C:\Users\User\ptm-4\dataset\02804.txt ..\random_number_dataset\02804.txt good
C:\Users\User\ptm-4\dataset\05936.txt ..\random_number_dataset\05936.txt good
C:\Users\User\ptm-4\dataset\04760.txt ..\random_number_dataset\04760.txt good
C:\Users\User\ptm-4\dataset\09336.txt ..\random_number_dataset\09336.txt good
C:\Users\User\ptm-4\dataset\01314.txt ..\random_number_dataset\01314.txt good
C:\Users\User\ptm-4\dataset\08228.txt ..\random_number_dataset\08228.txt good
C:\Users\User\ptm-4\dataset\04200.txt ..\random_number_dataset\04200.txt good
C:\Users\User\ptm-4\dataset\00360.txt ..\random_number_dataset\00360.txt good
C:\Users\User\ptm-4\dataset\01878.txt ..\random_number_dataset\01878.txt good
C:\Users\User\ptm-4\dataset\03406.txt ..\random_number_dataset\03406.txt good
C:\Users\User\ptm-4\dataset\07246.txt ..\random_number_dataset\07246.txt good
C:\Users\User\ptm-4\dataset\09351.txt ..\random_number_dataset\09351.txt good
C:\Users\User\ptm-4\dataset\04238.txt ..\random_number_dataset\04238.txt good
C:\Users\User\ptm-4\dataset\04412.txt ..\random_number_dataset\04412.txt good
C:\Users\User\ptm-4\dataset\07705.txt ..\random_number_dataset\07705.txt good
C:\Users\User\ptm-4\dataset\05256.txt ..\random_number_dataset\05256.txt good
C:\Users\User\ptm-4\dataset\05640.txt ..\random_number_dataset\05640.txt good
C:\Users\User\ptm-4\dataset\03994.txt ..\random_number_dataset\03994.txt good
C:\Users\User\ptm-4\dataset\02368.txt ..\random_number_dataset\02368.txt good
C:\Users\User\ptm-4\dataset\06634.txt ..\random_number_dataset\06634.txt good
C:\Users\User\ptm-4\dataset\03477.txt ..\random_number_dataset\03477.txt good
C:\Users\User\ptm-4\dataset\06186.txt ..\random_number_dataset\06186.txt good
C:\Users\User\ptm-4\dataset\06285.txt ..\random_number_dataset\06285.txt good
C:\Users\User\ptm-4\dataset\02473.txt ..\random_number_dataset\02473.txt good
C:\Users\User\ptm-4\dataset\00507.txt ..\random_number_dataset\00507.txt good
C:\Users\User\ptm-4\dataset\06066.txt ..\random_number_dataset\06066.txt good
C:\Users\User\ptm-4\dataset\01545.txt ..\random_number_dataset\01545.txt good
C:\Users\User\ptm-4\dataset\09444.txt ..\random_number_dataset\09444.txt good
C:\Users\User\ptm-4\dataset\01044.txt ..\random_number_dataset\01044.txt good
C:\Users\User\ptm-4\dataset\01094.txt ..\random_number_dataset\01094.txt good
C:\Users\User\ptm-4\dataset\08341.txt ..\random_number_dataset\08341.txt good
C:\Users\User\ptm-4\dataset\07400.txt ..\random_number_dataset\07400.txt good
C:\Users\User\ptm-4\dataset\04728.txt ..\random_number_dataset\04728.txt good
C:\Users\User\ptm-4\dataset\05209.txt ..\random_number_dataset\05209.txt good
C:\Users\User\ptm-4\dataset\05725.txt ..\random_number_dataset\05725.txt good
C:\Users\User\ptm-4\dataset\06789.txt ..\random_number_dataset\06789.txt good
C:\Users\User\ptm-4\dataset\05397.txt ..\random_number_dataset\05397.txt good
C:\Users\User\ptm-4\dataset\08501.txt ..\random_number_dataset\08501.txt good
C:\Users\User\ptm-4\dataset\05208.txt ..\random_number_dataset\05208.txt good
C:\Users\User\ptm-4\dataset\00313.txt ..\random_number_dataset\00313.txt good
C:\Users\User\ptm-4\dataset\09749.txt ..\random_number_dataset\09749.txt good
C:\Users\User\ptm-4\dataset\07762.txt ..\random_number_dataset\07762.txt good
C:\Users\User\ptm-4\dataset\07065.txt ..\random_number_dataset\07065.txt good
C:\Users\User\ptm-4\dataset\08325.txt ..\random_number_dataset\08325.txt good
C:\Users\User\ptm-4\dataset\02718.txt ..\random_number_dataset\02718.txt good
C:\Users\User\ptm-4\dataset\04629.txt ..\random_number_dataset\04629.txt good
C:\Users\User\ptm-4\dataset\05355.txt ..\random_number_dataset\05355.txt good
C:\Users\User\ptm-4\dataset\02665.txt ..\random_number_dataset\02665.txt good
C:\Users\User\ptm-4\dataset\00941.txt ..\random_number_dataset\00941.txt good
C:\Users\User\ptm-4\dataset\05166.txt ..\random_number_dataset\05166.txt good
C:\Users\User\ptm-4\dataset\08822.txt ..\random_number_dataset\08822.txt good
C:\Users\User\ptm-4\dataset\07284.txt ..\random_number_dataset\07284.txt good
C:\Users\User\ptm-4\dataset\01343.txt ..\random_number_dataset\01343.txt good
C:\Users\User\ptm-4\dataset\01741.txt ..\random_number_dataset\01741.txt good
C:\Users\User\ptm-4\dataset\01469.txt ..\random_number_dataset\01469.txt good
C:\Users\User\ptm-4\dataset\03223.txt ..\random_number_dataset\03223.txt good
C:\Users\User\ptm-4\dataset\06837.txt ..\random_number_dataset\06837.txt good
C:\Users\User\ptm-4\dataset\09306.txt ..\random_number_dataset\09306.txt good
C:\Users\User\ptm-4\dataset\00056.txt ..\random_number_dataset\00056.txt good
C:\Users\User\ptm-4\dataset\08384.txt ..\random_number_dataset\08384.txt good
C:\Users\User\ptm-4\dataset\08160.txt ..\random_number_dataset\08160.txt good
C:\Users\User\ptm-4\dataset\02008.txt ..\random_number_dataset\02008.txt good
C:\Users\User\ptm-4\dataset\02351.txt ..\random_number_dataset\02351.txt good
C:\Users\User\ptm-4\dataset\08531.txt ..\random_number_dataset\08531.txt good
C:\Users\User\ptm-4\dataset\00297.txt ..\random_number_dataset\00297.txt good
C:\Users\User\ptm-4\dataset\01444.txt ..\random_number_dataset\01444.txt good
C:\Users\User\ptm-4\dataset\01636.txt ..\random_number_dataset\01636.txt good
C:\Users\User\ptm-4\dataset\04216.txt ..\random_number_dataset\04216.txt good
C:\Users\User\ptm-4\dataset\06162.txt ..\random_number_dataset\06162.txt good
C:\Users\User\ptm-4\dataset\03433.txt ..\random_number_dataset\03433.txt good
C:\Users\User\ptm-4\dataset\08590.txt ..\random_number_dataset\08590.txt good
C:\Users\User\ptm-4\dataset\00893.txt ..\random_number_dataset\00893.txt good
C:\Users\User\ptm-4\dataset\03977.txt ..\random_number_dataset\03977.txt good
C:\Users\User\ptm-4\dataset\01984.txt ..\random_number_dataset\01984.txt good
C:\Users\User\ptm-4\dataset\05336.txt ..\random_number_dataset\05336.txt good
C:\Users\User\ptm-4\dataset\00194.txt ..\random_number_dataset\00194.txt good
C:\Users\User\ptm-4\dataset\04966.txt ..\random_number_dataset\04966.txt good
C:\Users\User\ptm-4\dataset\09370.txt ..\random_number_dataset\09370.txt good
C:\Users\User\ptm-4\dataset\00871.txt ..\random_number_dataset\00871.txt good
C:\Users\User\ptm-4\dataset\06800.txt ..\random_number_dataset\06800.txt good
C:\Users\User\ptm-4\dataset\01970.txt ..\random_number_dataset\01970.txt good
C:\Users\User\ptm-4\dataset\08023.txt ..\random_number_dataset\08023.txt good
C:\Users\User\ptm-4\dataset\09189.txt ..\random_number_dataset\09189.txt good
C:\Users\User\ptm-4\dataset\01641.txt ..\random_number_dataset\01641.txt good
C:\Users\User\ptm-4\dataset\03302.txt ..\random_number_dataset\03302.txt good
C:\Users\User\ptm-4\dataset\05392.txt ..\random_number_dataset\05392.txt good
C:\Users\User\ptm-4\dataset\06881.txt ..\random_number_dataset\06881.txt good
C:\Users\User\ptm-4\dataset\02394.txt ..\random_number_dataset\02394.txt good
C:\Users\User\ptm-4\dataset\09951.txt ..\random_number_dataset\09951.txt good
C:\Users\User\ptm-4\dataset\02772.txt ..\random_number_dataset\02772.txt good
C:\Users\User\ptm-4\dataset\06675.txt ..\random_number_dataset\06675.txt good
C:\Users\User\ptm-4\dataset\06805.txt ..\random_number_dataset\06805.txt good
C:\Users\User\ptm-4\dataset\08421.txt ..\random_number_dataset\08421.txt good
C:\Users\User\ptm-4\dataset\00482.txt ..\random_number_dataset\00482.txt good
C:\Users\User\ptm-4\dataset\00206.txt ..\random_number_dataset\00206.txt good
C:\Users\User\ptm-4\dataset\08950.txt ..\random_number_dataset\08950.txt good
C:\Users\User\ptm-4\dataset\08467.txt ..\random_number_dataset\08467.txt good
C:\Users\User\ptm-4\dataset\00949.txt ..\random_number_dataset\00949.txt good
C:\Users\User\ptm-4\dataset\09598.txt ..\random_number_dataset\09598.txt good
C:\Users\User\ptm-4\dataset\04239.txt ..\random_number_dataset\04239.txt good
C:\Users\User\ptm-4\dataset\05747.txt ..\random_number_dataset\05747.txt good
C:\Users\User\ptm-4\dataset\08699.txt ..\random_number_dataset\08699.txt good
C:\Users\User\ptm-4\dataset\02522.txt ..\random_number_dataset\02522.txt good
C:\Users\User\ptm-4\dataset\06225.txt ..\random_number_dataset\06225.txt good
C:\Users\User\ptm-4\dataset\06181.txt ..\random_number_dataset\06181.txt good
C:\Users\User\ptm-4\dataset\03570.txt ..\random_number_dataset\03570.txt good
C:\Users\User\ptm-4\dataset\09023.txt ..\random_number_dataset\09023.txt good
C:\Users\User\ptm-4\dataset\06125.txt ..\random_number_dataset\06125.txt good
C:\Users\User\ptm-4\dataset\04386.txt ..\random_number_dataset\04386.txt good
C:\Users\User\ptm-4\dataset\04161.txt ..\random_number_dataset\04161.txt good
C:\Users\User\ptm-4\dataset\02377.txt ..\random_number_dataset\02377.txt good
C:\Users\User\ptm-4\dataset\09712.txt ..\random_number_dataset\09712.txt good
C:\Users\User\ptm-4\dataset\08973.txt ..\random_number_dataset\08973.txt good
C:\Users\User\ptm-4\dataset\02769.txt ..\random_number_dataset\02769.txt good
C:\Users\User\ptm-4\dataset\07393.txt ..\random_number_dataset\07393.txt good
C:\Users\User\ptm-4\dataset\01449.txt ..\random_number_dataset\01449.txt good
C:\Users\User\ptm-4\dataset\00142.txt ..\random_number_dataset\00142.txt good
C:\Users\User\ptm-4\dataset\05396.txt ..\random_number_dataset\05396.txt good
C:\Users\User\ptm-4\dataset\05672.txt ..\random_number_dataset\05672.txt good
C:\Users\User\ptm-4\dataset\05136.txt ..\random_number_dataset\05136.txt good
C:\Users\User\ptm-4\dataset\09374.txt ..\random_number_dataset\09374.txt good
C:\Users\User\ptm-4\dataset\06821.txt ..\random_number_dataset\06821.txt good
C:\Users\User\ptm-4\dataset\04587.txt ..\random_number_dataset\04587.txt good
C:\Users\User\ptm-4\dataset\03019.txt ..\random_number_dataset\03019.txt good
C:\Users\User\ptm-4\dataset\00581.txt ..\random_number_dataset\00581.txt good
C:\Users\User\ptm-4\dataset\07919.txt ..\random_number_dataset\07919.txt good
C:\Users\User\ptm-4\dataset\00370.txt ..\random_number_dataset\00370.txt good
C:\Users\User\ptm-4\dataset\09850.txt ..\random_number_dataset\09850.txt good
C:\Users\User\ptm-4\dataset\00715.txt ..\random_number_dataset\00715.txt good
C:\Users\User\ptm-4\dataset\07408.txt ..\random_number_dataset\07408.txt good
C:\Users\User\ptm-4\dataset\09412.txt ..\random_number_dataset\09412.txt good
C:\Users\User\ptm-4\dataset\03734.txt ..\random_number_dataset\03734.txt good
C:\Users\User\ptm-4\dataset\05177.txt ..\random_number_dataset\05177.txt good
C:\Users\User\ptm-4\dataset\02593.txt ..\random_number_dataset\02593.txt good
C:\Users\User\ptm-4\dataset\00736.txt ..\random_number_dataset\00736.txt good
C:\Users\User\ptm-4\dataset\08785.txt ..\random_number_dataset\08785.txt good
C:\Users\User\ptm-4\dataset\01938.txt ..\random_number_dataset\01938.txt good
C:\Users\User\ptm-4\dataset\08543.txt ..\random_number_dataset\08543.txt good
C:\Users\User\ptm-4\dataset\03329.txt ..\random_number_dataset\03329.txt good
C:\Users\User\ptm-4\dataset\01179.txt ..\random_number_dataset\01179.txt good
C:\Users\User\ptm-4\dataset\07396.txt ..\random_number_dataset\07396.txt good
C:\Users\User\ptm-4\dataset\02256.txt ..\random_number_dataset\02256.txt good
C:\Users\User\ptm-4\dataset\07789.txt ..\random_number_dataset\07789.txt good
C:\Users\User\ptm-4\dataset\05033.txt ..\random_number_dataset\05033.txt good
C:\Users\User\ptm-4\dataset\03319.txt ..\random_number_dataset\03319.txt good
C:\Users\User\ptm-4\dataset\06904.txt ..\random_number_dataset\06904.txt good
C:\Users\User\ptm-4\dataset\02487.txt ..\random_number_dataset\02487.txt good
C:\Users\User\ptm-4\dataset\06154.txt ..\random_number_dataset\06154.txt good
C:\Users\User\ptm-4\dataset\07332.txt ..\random_number_dataset\07332.txt good
C:\Users\User\ptm-4\dataset\05172.txt ..\random_number_dataset\05172.txt good
C:\Users\User\ptm-4\dataset\07485.txt ..\random_number_dataset\07485.txt good
C:\Users\User\ptm-4\dataset\04403.txt ..\random_number_dataset\04403.txt good
C:\Users\User\ptm-4\dataset\09001.txt ..\random_number_dataset\09001.txt good
C:\Users\User\ptm-4\dataset\03888.txt ..\random_number_dataset\03888.txt good
C:\Users\User\ptm-4\dataset\05817.txt ..\random_number_dataset\05817.txt good
C:\Users\User\ptm-4\dataset\01074.txt ..\random_number_dataset\01074.txt good
C:\Users\User\ptm-4\dataset\06663.txt ..\random_number_dataset\06663.txt good
C:\Users\User\ptm-4\dataset\00484.txt ..\random_number_dataset\00484.txt good
C:\Users\User\ptm-4\dataset\07125.txt ..\random_number_dataset\07125.txt good
C:\Users\User\ptm-4\dataset\01059.txt ..\random_number_dataset\01059.txt good
C:\Users\User\ptm-4\dataset\08047.txt ..\random_number_dataset\08047.txt good
C:\Users\User\ptm-4\dataset\05829.txt ..\random_number_dataset\05829.txt good
C:\Users\User\ptm-4\dataset\06000.txt ..\random_number_dataset\06000.txt good
C:\Users\User\ptm-4\dataset\01285.txt ..\random_number_dataset\01285.txt good
C:\Users\User\ptm-4\dataset\03410.txt ..\random_number_dataset\03410.txt good
C:\Users\User\ptm-4\dataset\00510.txt ..\random_number_dataset\00510.txt good
C:\Users\User\ptm-4\dataset\09285.txt ..\random_number_dataset\09285.txt good
C:\Users\User\ptm-4\dataset\09789.txt ..\random_number_dataset\09789.txt good
C:\Users\User\ptm-4\dataset\03807.txt ..\random_number_dataset\03807.txt good
C:\Users\User\ptm-4\dataset\05444.txt ..\random_number_dataset\05444.txt good
C:\Users\User\ptm-4\dataset\04973.txt ..\random_number_dataset\04973.txt good
C:\Users\User\ptm-4\dataset\01369.txt ..\random_number_dataset\01369.txt good
C:\Users\User\ptm-4\dataset\04200.txt ..\random_number_dataset\04200.txt good
C:\Users\User\ptm-4\dataset\00452.txt ..\random_number_dataset\00452.txt good
C:\Users\User\ptm-4\dataset\05120.txt ..\random_number_dataset\05120.txt good
C:\Users\User\ptm-4\dataset\06202.txt ..\random_number_dataset\06202.txt good
C:\Users\User\ptm-4\dataset\02319.txt ..\random_number_dataset\02319.txt good
C:\Users\User\ptm-4\dataset\09486.txt ..\random_number_dataset\09486.txt good
C:\Users\User\ptm-4\dataset\09568.txt ..\random_number_dataset\09568.txt good
C:\Users\User\ptm-4\dataset\09600.txt ..\random_number_dataset\09600.txt good
C:\Users\User\ptm-4\dataset\01393.txt ..\random_number_dataset\01393.txt good
C:\Users\User\ptm-4\dataset\01345.txt ..\random_number_dataset\01345.txt good
C:\Users\User\ptm-4\dataset\09960.txt ..\random_number_dataset\09960.txt good
C:\Users\User\ptm-4\dataset\07939.txt ..\random_number_dataset\07939.txt good
C:\Users\User\ptm-4\dataset\04106.txt ..\random_number_dataset\04106.txt good
C:\Users\User\ptm-4\dataset\01470.txt ..\random_number_dataset\01470.txt good
C:\Users\User\ptm-4\dataset\09199.txt ..\random_number_dataset\09199.txt good
C:\Users\User\ptm-4\dataset\01147.txt ..\random_number_dataset\01147.txt good
C:\Users\User\ptm-4\dataset\01209.txt ..\random_number_dataset\01209.txt good
C:\Users\User\ptm-4\dataset\09851.txt ..\random_number_dataset\09851.txt good
C:\Users\User\ptm-4\dataset\08348.txt ..\random_number_dataset\08348.txt good
C:\Users\User\ptm-4\dataset\02566.txt ..\random_number_dataset\02566.txt good
C:\Users\User\ptm-4\dataset\04108.txt ..\random_number_dataset\04108.txt good
C:\Users\User\ptm-4\dataset\01032.txt ..\random_number_dataset\01032.txt good
C:\Users\User\ptm-4\dataset\09116.txt ..\random_number_dataset\09116.txt good
C:\Users\User\ptm-4\dataset\01394.txt ..\random_number_dataset\01394.txt good
C:\Users\User\ptm-4\dataset\00368.txt ..\random_number_dataset\00368.txt good
C:\Users\User\ptm-4\dataset\05840.txt ..\random_number_dataset\05840.txt good
C:\Users\User\ptm-4\dataset\09188.txt ..\random_number_dataset\09188.txt good
C:\Users\User\ptm-4\dataset\09553.txt ..\random_number_dataset\09553.txt good
C:\Users\User\ptm-4\dataset\05167.txt ..\random_number_dataset\05167.txt good
C:\Users\User\ptm-4\dataset\08080.txt ..\random_number_dataset\08080.txt good
C:\Users\User\ptm-4\dataset\06373.txt ..\random_number_dataset\06373.txt good
C:\Users\User\ptm-4\dataset\08152.txt ..\random_number_dataset\08152.txt good
C:\Users\User\ptm-4\dataset\02290.txt ..\random_number_dataset\02290.txt good
C:\Users\User\ptm-4\dataset\06281.txt ..\random_number_dataset\06281.txt good
C:\Users\User\ptm-4\dataset\05353.txt ..\random_number_dataset\05353.txt good
C:\Users\User\ptm-4\dataset\09415.txt ..\random_number_dataset\09415.txt good
C:\Users\User\ptm-4\dataset\05049.txt ..\random_number_dataset\05049.txt good
C:\Users\User\ptm-4\dataset\06974.txt ..\random_number_dataset\06974.txt good
C:\Users\User\ptm-4\dataset\05128.txt ..\random_number_dataset\05128.txt good
C:\Users\User\ptm-4\dataset\08102.txt ..\random_number_dataset\08102.txt good
C:\Users\User\ptm-4\dataset\01306.txt ..\random_number_dataset\01306.txt good
C:\Users\User\ptm-4\dataset\06715.txt ..\random_number_dataset\06715.txt good
C:\Users\User\ptm-4\dataset\07889.txt ..\random_number_dataset\07889.txt good
C:\Users\User\ptm-4\dataset\01798.txt ..\random_number_dataset\01798.txt good
C:\Users\User\ptm-4\dataset\02821.txt ..\random_number_dataset\02821.txt good
C:\Users\User\ptm-4\dataset\05572.txt ..\random_number_dataset\05572.txt good
C:\Users\User\ptm-4\dataset\01809.txt ..\random_number_dataset\01809.txt good
C:\Users\User\ptm-4\dataset\00457.txt ..\random_number_dataset\00457.txt good
C:\Users\User\ptm-4\dataset\04652.txt ..\random_number_dataset\04652.txt good
C:\Users\User\ptm-4\dataset\03604.txt ..\random_number_dataset\03604.txt good
C:\Users\User\ptm-4\dataset\07079.txt ..\random_number_dataset\07079.txt good
C:\Users\User\ptm-4\dataset\02725.txt ..\random_number_dataset\02725.txt good
C:\Users\User\ptm-4\dataset\00552.txt ..\random_number_dataset\00552.txt good
C:\Users\User\ptm-4\dataset\09507.txt ..\random_number_dataset\09507.txt good
C:\Users\User\ptm-4\dataset\00438.txt ..\random_number_dataset\00438.txt good
C:\Users\User\ptm-4\dataset\00663.txt ..\random_number_dataset\00663.txt good
C:\Users\User\ptm-4\dataset\05007.txt ..\random_number_dataset\05007.txt good
C:\Users\User\ptm-4\dataset\01188.txt ..\random_number_dataset\01188.txt good
C:\Users\User\ptm-4\dataset\09498.txt ..\random_number_dataset\09498.txt good
C:\Users\User\ptm-4\dataset\06515.txt ..\random_number_dataset\06515.txt good
C:\Users\User\ptm-4\dataset\00215.txt ..\random_number_dataset\00215.txt good
C:\Users\User\ptm-4\dataset\02682.txt ..\random_number_dataset\02682.txt good
C:\Users\User\ptm-4\dataset\01245.txt ..\random_number_dataset\01245.txt good
C:\Users\User\ptm-4\dataset\00219.txt ..\random_number_dataset\00219.txt good
C:\Users\User\ptm-4\dataset\03543.txt ..\random_number_dataset\03543.txt good
C:\Users\User\ptm-4\dataset\06554.txt ..\random_number_dataset\06554.txt good
C:\Users\User\ptm-4\dataset\04992.txt ..\random_number_dataset\04992.txt good
C:\Users\User\ptm-4\dataset\07211.txt ..\random_number_dataset\07211.txt good
C:\Users\User\ptm-4\dataset\00677.txt ..\random_number_dataset\00677.txt good
C:\Users\User\ptm-4\dataset\03318.txt ..\random_number_dataset\03318.txt good
C:\Users\User\ptm-4\dataset\05477.txt ..\random_number_dataset\05477.txt good
C:\Users\User\ptm-4\dataset\05253.txt ..\random_number_dataset\05253.txt good
C:\Users\User\ptm-4\dataset\01765.txt ..\random_number_dataset\01765.txt good
C:\Users\User\ptm-4\dataset\00093.txt ..\random_number_dataset\00093.txt good
C:\Users\User\ptm-4\dataset\02288.txt ..\random_number_dataset\02288.txt good
C:\Users\User\ptm-4\dataset\06780.txt ..\random_number_dataset\06780.txt good
C:\Users\User\ptm-4\dataset\05925.txt ..\random_number_dataset\05925.txt good
C:\Users\User\ptm-4\dataset\06154.txt ..\random_number_dataset\06154.txt good
C:\Users\User\ptm-4\dataset\07174.txt ..\random_number_dataset\07174.txt good
C:\Users\User\ptm-4\dataset\01464.txt ..\random_number_dataset\01464.txt good
C:\Users\User\ptm-4\dataset\08478.txt ..\random_number_dataset\08478.txt good
C:\Users\User\ptm-4\dataset\02220.txt ..\random_number_dataset\02220.txt good
C:\Users\User\ptm-4\dataset\04871.txt ..\random_number_dataset\04871.txt good
C:\Users\User\ptm-4\dataset\09235.txt ..\random_number_dataset\09235.txt good
C:\Users\User\ptm-4\dataset\08493.txt ..\random_number_dataset\08493.txt good
C:\Users\User\ptm-4\dataset\01859.txt ..\random_number_dataset\01859.txt good
C:\Users\User\ptm-4\dataset\01651.txt ..\random_number_dataset\01651.txt good
C:\Users\User\ptm-4\dataset\05447.txt ..\random_number_dataset\05447.txt good
C:\Users\User\ptm-4\dataset\09609.txt ..\random_number_dataset\09609.txt good
C:\Users\User\ptm-4\dataset\01814.txt ..\random_number_dataset\01814.txt good
C:\Users\User\ptm-4\dataset\02005.txt ..\random_number_dataset\02005.txt good
C:\Users\User\ptm-4\dataset\07875.txt ..\random_number_dataset\07875.txt good
C:\Users\User\ptm-4\dataset\08038.txt ..\random_number_dataset\08038.txt good
C:\Users\User\ptm-4\dataset\06612.txt ..\random_number_dataset\06612.txt good
C:\Users\User\ptm-4\dataset\05579.txt ..\random_number_dataset\05579.txt good
C:\Users\User\ptm-4\dataset\08017.txt ..\random_number_dataset\08017.txt good
C:\Users\User\ptm-4\dataset\00724.txt ..\random_number_dataset\00724.txt good
C:\Users\User\ptm-4\dataset\08043.txt ..\random_number_dataset\08043.txt good
C:\Users\User\ptm-4\dataset\02241.txt ..\random_number_dataset\02241.txt good
C:\Users\User\ptm-4\dataset\03093.txt ..\random_number_dataset\03093.txt good
C:\Users\User\ptm-4\dataset\02501.txt ..\random_number_dataset\02501.txt good
C:\Users\User\ptm-4\dataset\09693.txt ..\random_number_dataset\09693.txt good
C:\Users\User\ptm-4\dataset\01213.txt ..\random_number_dataset\01213.txt good
C:\Users\User\ptm-4\dataset\05412.txt ..\random_number_dataset\05412.txt good
C:\Users\User\ptm-4\dataset\05825.txt ..\random_number_dataset\05825.txt good
C:\Users\User\ptm-4\dataset\00493.txt ..\random_number_dataset\00493.txt good
C:\Users\User\ptm-4\dataset\08653.txt ..\random_number_dataset\08653.txt good
C:\Users\User\ptm-4\dataset\06923.txt ..\random_number_dataset\06923.txt good
C:\Users\User\ptm-4\dataset\03789.txt ..\random_number_dataset\03789.txt good
C:\Users\User\ptm-4\dataset\05396.txt ..\random_number_dataset\05396.txt good
C:\Users\User\ptm-4\dataset\06946.txt ..\random_number_dataset\06946.txt good
C:\Users\User\ptm-4\dataset\04868.txt ..\random_number_dataset\04868.txt good
C:\Users\User\ptm-4\dataset\08910.txt ..\random_number_dataset\08910.txt good
C:\Users\User\ptm-4\dataset\02818.txt ..\random_number_dataset\02818.txt good
C:\Users\User\ptm-4\dataset\07465.txt ..\random_number_dataset\07465.txt good
C:\Users\User\ptm-4\dataset\08306.txt ..\random_number_dataset\08306.txt good
C:\Users\User\ptm-4\dataset\03245.txt ..\random_number_dataset\03245.txt good
C:\Users\User\ptm-4\dataset\07784.txt ..\random_number_dataset\07784.txt good
C:\Users\User\ptm-4\dataset\02341.txt ..\random_number_dataset\02341.txt good
C:\Users\User\ptm-4\dataset\05519.txt ..\random_number_dataset\05519.txt good
C:\Users\User\ptm-4\dataset\08856.txt ..\random_number_dataset\08856.txt good
C:\Users\User\ptm-4\dataset\03506.txt ..\random_number_dataset\03506.txt good
C:\Users\User\ptm-4\dataset\09022.txt ..\random_number_dataset\09022.txt good
C:\Users\User\ptm-4\dataset\05059.txt ..\random_number_dataset\05059.txt good
C:\Users\User\ptm-4\dataset\01695.txt ..\random_number_dataset\01695.txt good
C:\Users\User\ptm-4\dataset\09951.txt ..\random_number_dataset\09951.txt good
C:\Users\User\ptm-4\dataset\09370.txt ..\random_number_dataset\09370.txt good
C:\Users\User\ptm-4\dataset\04781.txt ..\random_number_dataset\04781.txt good
C:\Users\User\ptm-4\dataset\06386.txt ..\random_number_dataset\06386.txt good
C:\Users\User\ptm-4\dataset\07088.txt ..\random_number_dataset\07088.txt good
C:\Users\User\ptm-4\dataset\00074.txt ..\random_number_dataset\00074.txt good
C:\Users\User\ptm-4\dataset\03094.txt ..\random_number_dataset\03094.txt good
C:\Users\User\ptm-4\dataset\02766.txt ..\random_number_dataset\02766.txt good
C:\Users\User\ptm-4\dataset\07847.txt ..\random_number_dataset\07847.txt good
C:\Users\User\ptm-4\dataset\01192.txt ..\random_number_dataset\01192.txt good
C:\Users\User\ptm-4\dataset\04720.txt ..\random_number_dataset\04720.txt good
C:\Users\User\ptm-4\dataset\04897.txt ..\random_number_dataset\04897.txt good
C:\Users\User\ptm-4\dataset\06647.txt ..\random_number_dataset\06647.txt good
C:\Users\User\ptm-4\dataset\07344.txt ..\random_number_dataset\07344.txt good
C:\Users\User\ptm-4\dataset\03944.txt ..\random_number_dataset\03944.txt good
C:\Users\User\ptm-4\dataset\01829.txt ..\random_number_dataset\01829.txt good
C:\Users\User\ptm-4\dataset\01127.txt ..\random_number_dataset\01127.txt good
C:\Users\User\ptm-4\dataset\06980.txt ..\random_number_dataset\06980.txt good
