The Absolute Way;Relative Way;Class
D:\учёба\для себя\ptm-4\dataset\zebra\0129.jpg;dataset/zebra/0129.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0129.jpg;dataset/bay_horse/0129.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0130.jpg;dataset/zebra/0130.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0130.jpg;dataset/bay_horse/0130.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0131.jpg;dataset/zebra/0131.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0131.jpg;dataset/bay_horse/0131.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0132.jpg;dataset/zebra/0132.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0132.jpg;dataset/bay_horse/0132.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0133.jpg;dataset/zebra/0133.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0133.jpg;dataset/bay_horse/0133.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0134.jpg;dataset/zebra/0134.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0134.jpg;dataset/bay_horse/0134.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0135.jpg;dataset/zebra/0135.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0135.jpg;dataset/bay_horse/0135.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0136.jpg;dataset/zebra/0136.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0136.jpg;dataset/bay_horse/0136.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0137.jpg;dataset/zebra/0137.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0137.jpg;dataset/bay_horse/0137.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0138.jpg;dataset/zebra/0138.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0138.jpg;dataset/bay_horse/0138.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0139.jpg;dataset/zebra/0139.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0139.jpg;dataset/bay_horse/0139.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0140.jpg;dataset/zebra/0140.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0140.jpg;dataset/bay_horse/0140.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0141.jpg;dataset/zebra/0141.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0141.jpg;dataset/bay_horse/0141.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0142.jpg;dataset/zebra/0142.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0142.jpg;dataset/bay_horse/0142.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0143.jpg;dataset/zebra/0143.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0143.jpg;dataset/bay_horse/0143.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0144.jpg;dataset/zebra/0144.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0144.jpg;dataset/bay_horse/0144.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0145.jpg;dataset/zebra/0145.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0145.jpg;dataset/bay_horse/0145.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0146.jpg;dataset/zebra/0146.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0146.jpg;dataset/bay_horse/0146.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0147.jpg;dataset/zebra/0147.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0147.jpg;dataset/bay_horse/0147.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0148.jpg;dataset/zebra/0148.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0148.jpg;dataset/bay_horse/0148.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0149.jpg;dataset/zebra/0149.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0149.jpg;dataset/bay_horse/0149.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0150.jpg;dataset/zebra/0150.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0150.jpg;dataset/bay_horse/0150.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0151.jpg;dataset/zebra/0151.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0151.jpg;dataset/bay_horse/0151.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0152.jpg;dataset/zebra/0152.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0152.jpg;dataset/bay_horse/0152.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0153.jpg;dataset/zebra/0153.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0153.jpg;dataset/bay_horse/0153.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0154.jpg;dataset/zebra/0154.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0154.jpg;dataset/bay_horse/0154.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0155.jpg;dataset/zebra/0155.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0155.jpg;dataset/bay_horse/0155.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0156.jpg;dataset/zebra/0156.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0156.jpg;dataset/bay_horse/0156.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0157.jpg;dataset/zebra/0157.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0157.jpg;dataset/bay_horse/0157.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0158.jpg;dataset/zebra/0158.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0158.jpg;dataset/bay_horse/0158.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0159.jpg;dataset/zebra/0159.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0159.jpg;dataset/bay_horse/0159.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0160.jpg;dataset/zebra/0160.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0160.jpg;dataset/bay_horse/0160.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0161.jpg;dataset/zebra/0161.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0161.jpg;dataset/bay_horse/0161.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0162.jpg;dataset/zebra/0162.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0162.jpg;dataset/bay_horse/0162.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0163.jpg;dataset/zebra/0163.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0163.jpg;dataset/bay_horse/0163.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0164.jpg;dataset/zebra/0164.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0164.jpg;dataset/bay_horse/0164.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0165.jpg;dataset/zebra/0165.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0165.jpg;dataset/bay_horse/0165.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0166.jpg;dataset/zebra/0166.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0166.jpg;dataset/bay_horse/0166.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0167.jpg;dataset/zebra/0167.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0167.jpg;dataset/bay_horse/0167.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0168.jpg;dataset/zebra/0168.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0168.jpg;dataset/bay_horse/0168.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0169.jpg;dataset/zebra/0169.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0169.jpg;dataset/bay_horse/0169.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0170.jpg;dataset/zebra/0170.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0170.jpg;dataset/bay_horse/0170.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0171.jpg;dataset/zebra/0171.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0171.jpg;dataset/bay_horse/0171.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0172.jpg;dataset/zebra/0172.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0172.jpg;dataset/bay_horse/0172.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0173.jpg;dataset/zebra/0173.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0173.jpg;dataset/bay_horse/0173.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0174.jpg;dataset/zebra/0174.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0174.jpg;dataset/bay_horse/0174.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0175.jpg;dataset/zebra/0175.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0175.jpg;dataset/bay_horse/0175.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0176.jpg;dataset/zebra/0176.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0176.jpg;dataset/bay_horse/0176.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0177.jpg;dataset/zebra/0177.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0177.jpg;dataset/bay_horse/0177.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0178.jpg;dataset/zebra/0178.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0178.jpg;dataset/bay_horse/0178.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0179.jpg;dataset/zebra/0179.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0179.jpg;dataset/bay_horse/0179.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0180.jpg;dataset/zebra/0180.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0180.jpg;dataset/bay_horse/0180.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0181.jpg;dataset/zebra/0181.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0181.jpg;dataset/bay_horse/0181.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0182.jpg;dataset/zebra/0182.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0182.jpg;dataset/bay_horse/0182.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0183.jpg;dataset/zebra/0183.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0183.jpg;dataset/bay_horse/0183.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0184.jpg;dataset/zebra/0184.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0184.jpg;dataset/bay_horse/0184.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0185.jpg;dataset/zebra/0185.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0185.jpg;dataset/bay_horse/0185.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0186.jpg;dataset/zebra/0186.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0186.jpg;dataset/bay_horse/0186.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0187.jpg;dataset/zebra/0187.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0187.jpg;dataset/bay_horse/0187.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0188.jpg;dataset/zebra/0188.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0188.jpg;dataset/bay_horse/0188.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0189.jpg;dataset/zebra/0189.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0189.jpg;dataset/bay_horse/0189.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0190.jpg;dataset/zebra/0190.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0190.jpg;dataset/bay_horse/0190.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0191.jpg;dataset/zebra/0191.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0191.jpg;dataset/bay_horse/0191.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0192.jpg;dataset/zebra/0192.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0192.jpg;dataset/bay_horse/0192.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0193.jpg;dataset/zebra/0193.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0193.jpg;dataset/bay_horse/0193.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0194.jpg;dataset/zebra/0194.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0194.jpg;dataset/bay_horse/0194.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0195.jpg;dataset/zebra/0195.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0195.jpg;dataset/bay_horse/0195.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0196.jpg;dataset/zebra/0196.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0196.jpg;dataset/bay_horse/0196.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0197.jpg;dataset/zebra/0197.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0197.jpg;dataset/bay_horse/0197.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0198.jpg;dataset/zebra/0198.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0198.jpg;dataset/bay_horse/0198.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0199.jpg;dataset/zebra/0199.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0199.jpg;dataset/bay_horse/0199.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0200.jpg;dataset/zebra/0200.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0200.jpg;dataset/bay_horse/0200.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0201.jpg;dataset/zebra/0201.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0201.jpg;dataset/bay_horse/0201.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0202.jpg;dataset/zebra/0202.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0202.jpg;dataset/bay_horse/0202.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0203.jpg;dataset/zebra/0203.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0203.jpg;dataset/bay_horse/0203.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0204.jpg;dataset/zebra/0204.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0204.jpg;dataset/bay_horse/0204.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0205.jpg;dataset/zebra/0205.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0205.jpg;dataset/bay_horse/0205.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0206.jpg;dataset/zebra/0206.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0206.jpg;dataset/bay_horse/0206.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0207.jpg;dataset/zebra/0207.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0207.jpg;dataset/bay_horse/0207.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0208.jpg;dataset/zebra/0208.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0208.jpg;dataset/bay_horse/0208.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0209.jpg;dataset/zebra/0209.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0209.jpg;dataset/bay_horse/0209.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0210.jpg;dataset/zebra/0210.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0210.jpg;dataset/bay_horse/0210.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0211.jpg;dataset/zebra/0211.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0211.jpg;dataset/bay_horse/0211.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0212.jpg;dataset/zebra/0212.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0212.jpg;dataset/bay_horse/0212.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0213.jpg;dataset/zebra/0213.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0213.jpg;dataset/bay_horse/0213.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0214.jpg;dataset/zebra/0214.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0214.jpg;dataset/bay_horse/0214.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0215.jpg;dataset/zebra/0215.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0215.jpg;dataset/bay_horse/0215.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0216.jpg;dataset/zebra/0216.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0216.jpg;dataset/bay_horse/0216.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0217.jpg;dataset/zebra/0217.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0217.jpg;dataset/bay_horse/0217.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0218.jpg;dataset/zebra/0218.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0218.jpg;dataset/bay_horse/0218.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0219.jpg;dataset/zebra/0219.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0219.jpg;dataset/bay_horse/0219.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0220.jpg;dataset/zebra/0220.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0220.jpg;dataset/bay_horse/0220.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0221.jpg;dataset/zebra/0221.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0221.jpg;dataset/bay_horse/0221.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0222.jpg;dataset/zebra/0222.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0222.jpg;dataset/bay_horse/0222.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0223.jpg;dataset/zebra/0223.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0223.jpg;dataset/bay_horse/0223.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0224.jpg;dataset/zebra/0224.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0224.jpg;dataset/bay_horse/0224.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0225.jpg;dataset/zebra/0225.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0225.jpg;dataset/bay_horse/0225.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0226.jpg;dataset/zebra/0226.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0226.jpg;dataset/bay_horse/0226.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0227.jpg;dataset/zebra/0227.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0227.jpg;dataset/bay_horse/0227.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0228.jpg;dataset/zebra/0228.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0228.jpg;dataset/bay_horse/0228.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0229.jpg;dataset/zebra/0229.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0229.jpg;dataset/bay_horse/0229.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0230.jpg;dataset/zebra/0230.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0230.jpg;dataset/bay_horse/0230.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0231.jpg;dataset/zebra/0231.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0231.jpg;dataset/bay_horse/0231.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0232.jpg;dataset/zebra/0232.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0232.jpg;dataset/bay_horse/0232.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0233.jpg;dataset/zebra/0233.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0233.jpg;dataset/bay_horse/0233.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0234.jpg;dataset/zebra/0234.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0234.jpg;dataset/bay_horse/0234.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0235.jpg;dataset/zebra/0235.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0235.jpg;dataset/bay_horse/0235.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0236.jpg;dataset/zebra/0236.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0236.jpg;dataset/bay_horse/0236.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0237.jpg;dataset/zebra/0237.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0237.jpg;dataset/bay_horse/0237.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0238.jpg;dataset/zebra/0238.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0238.jpg;dataset/bay_horse/0238.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0239.jpg;dataset/zebra/0239.jpg;zebra
